Population,Birth rate,Death rate,Life expectancy,GDP per capita,GDP,Density,Year,Years ahead,Target_Growth_Rate
79370196,11.4,11.6,75.2278,22219.6,1760000000000.0,227.517,1990,10,2.7484888660222033
15947129,33.9,7.5,64.637,,,37.3737,1980,10,29.045798776695165
1017462,49.744,10.053,59.758,5181.81,5981760000.0,3.72981,1980,10,77.35541966186452
6932967,49.099,19.739,46.049,282.686,1928720000.0,24.9373,1980,10,31.709281177885313
2006027,40.212,9.827,59.688,501.193,1019600000.0,1.97375,1990,10,34.3453004371327
4222374,45.447,26.949,36.655,,,16.9079,1970,10,17.76808496831403
696828385,36.167,13.29,53.814,266.578,186000000000.0,235.085,1980,10,24.916289826511587
18739378,43.226,11.261,58.198,2203.0,42345300000.0,8.07043,1980,10,36.17353788370137
4045965,40.627,12.646,57.108,,,27.904,1980,10,33.90773276585438
67541860,47.217,19.001,46.942,140.003,8992720000.0,493.451,1970,10,24.26333091804105
3135123,23.823,6.274,70.937,,,108.878,1980,10,13.441769270296572
1741286,15.9,10.1,68.6098,,,85.645,1970,10,9.204920960715242
8135845,34.624,8.501,63.512,2238.21,17881500000.0,28.8585,1980,10,28.44193811460272
364563,40.828,8.483,64.676,908.096,306891000.0,83.8586,1990,10,25.698713253950622
10270060,14.9,13.2,70.278,,,133.353,1980,10,0.30313357468213425
4973883,19.1,10.2,70.4085,,,103.53,1980,10,5.778624064940812
1023481,44.232,16.751,50.584,66.8062,68738600.0,33.8908,1970,10,37.53767778786318
250927,20.172,4.787,72.303,14323.8,3447540000.0,65.7612,2000,10,13.095840622970027
6181227,16.1,9.2,73.0202,,,156.367,1970,10,2.230722152737636
144379,45.106,15.163,49.16,,,6.88779,1970,10,124.49317421508668
5827069,50.992,18.937,47.019,291.553,1738610000.0,4.73575,1990,10,41.73741549997091
27845,,,,,,,1990,10,9.49542108098402
324171,39.989,6.779,64.365,970.016,302515000.0,11.1421,1990,10,32.63925520789954
98727,31.341,6.225,68.935,1194.54,113564000.0,132.04,1990,10,3.9259776960709836
2733896,17.742,7.31,74.038,4696.84,13200300000.0,259.507,2010,5,2.214751402394239
15210443,32.645,5.451,68.542,3893.7,59116500000.0,17.2129,1980,10,29.848808479805616
28308246,48.075,21.269,42.944,,,28.4151,1970,10,23.446253081169353
8910808,42.358,12.678,53.595,,,50.8475,1990,10,36.00159491709394
12486631,50.321,21.109,43.244,272.655,3641720000.0,20.4585,1980,10,-14.350027641563203
113813,19.963,7.248,70.809,3676.44,396261000.0,276.369,2000,10,-3.9582473003962644
670693,48.094,16.377,50.31,354.078,256299000.0,2.33878,1970,10,51.70308919281996
26654439,23.328,5.485,71.111,1955.59,51744700000.0,20.6718,2000,10,9.661178762756927
26298773,39.54,10.263,58.472,366.173,12257400000.0,,2000,10,28.29470409132776
3979193,19.335,3.959,77.452,3772.87,14949500000.0,77.6023,2000,10,16.16053807895219
54324142,25.865,8.247,64.256,2794.35,151000000000.0,70.0619,1990,10,18.020358241461043
54074,14.7873,2.95386,82.1902,,,236.133,2010,5,12.643784443540335
975994,41.797,11.333,57.374,2289.91,2422100000.0,1.28476,1980,10,40.26838279743523
16216431,41.275,10.199,58.485,245.939,3877670000.0,27.1122,2000,10,34.006385252094
1030496,32.318,14.877,47.49,1728.71,1738100000.0,58.4555,2000,10,6.736949973604944
5202918,47.319,11.537,56.913,356.23,1884206300.0,13.6727,1970,10,35.49946395465006
362595,32.931,4.28,69.55,8537.93,3072700000.0,521.577,1980,10,42.69860312469835
1410296,15.206,7.77,71.946,16683.4,22157900000.0,258.898,2010,5,3.536917072727995
7686401,45.725,15.711,49.249,408.77,3285220000.0,10.8111,1990,10,28.683580260774843
1453620,,,,,,,1980,10,46.15986296281009
350227,18.972,4.531,77.296,9368.37,3220920000.0,17190.4,1990,10,23.318876043251947
4569132,23.601,7.771,63.613,643.175,2904660000.0,9.61022,2000,10,15.294764957545548
54074,14.7873,2.95386,82.1902,,,236.133,2010,5,12.643784443540335
2838110,47.1,14.727,52.339,417.669,1136410000.0,50.0246,1980,10,36.56789201264222
3711140,19.62,9.514,65.045,,,106.037,1970,10,10.565486615972452
12595034,20.6,9.0,71.0185,3299.84,41271100000.0,1.62803,1970,10,16.762860663972802
58850043,11.5,10.3,77.7415,27987.8,1650000000000.0,243.428,2000,10,6.643998543892312
177264,25.6,5.4,70.4854,14800.0,2529310000.0,9.34896,1990,10,24.975742395523064
15236253,14.92,10.06,65.5171,1229.0,18292000000.0,5.51307,2000,10,9.13337419639855
39658,15.398,3.40796,,,,176.262,2000,10,36.350799334308334
361575,19.585,3.529,75.905,7076.66,2588180000.0,1219.11,2010,5,20.46795270690728
187921,31.899,5.658,67.425,25422.2,4928820000.0,36.7892,1980,10,39.38197434028129
56966397,9.5,9.8,79.778,20051.2,1140000000000.0,193.608,2000,10,5.013574932604567
4192011,48.06,24.607,39.033,,,,1980,10,13.330260822311773
1907023,21.163,7.191,68.64,,,75.6664,1980,10,7.19189018695632
5646676,42.014,15.872,51.009,245.217,1383800000.0,204.76,1980,10,22.644384058869324
24925554,21.4025,5.50084,67.156,558.227,13760500000.0,57.9464,2000,10,14.798760340492331
670693,48.094,16.377,50.31,354.078,256299000.0,2.33878,1970,10,51.70308919281996
24628858,35.821,5.627,69.082,,,53.7247,2000,10,26.944071056806614
973551,46.71,18.572,47.095,250.15,243962000.0,34.6821,1990,10,26.428815747711216
15600442,41.749,17.973,46.776,129.586,1945920000.0,105.01,1980,10,25.74342444912779
12530121,38.306,7.305,64.284,1278.98,16215100000.0,65.8502,2010,5,14.573362858985957
742033,31.48,10.227,57.022,768.176,551231000.0,30.957,2000,10,23.875757547171084
16866563,22.18,7.87,68.3366,1647.46,26932700000.0,6.05549,1990,10,-9.665928974385594
130093010,14.672,8.85,68.1337,,,7.95634,1970,10,6.275825273010441
28024803,24.718,8.601,69.496,2758.84,76961900000.0,10.1935,1980,10,16.459898041031725
94636700,25.024,5.623,69.823,2124.06,200000000000.0,315.145,2010,5,8.870411795846643
5145843,18.588,8.999,69.7,,,78.164,1980,10,4.776535156630313
129193327,27.493,6.883,65.447,418.069,53369800000.0,980.701,2000,10,14.859755101747632
8370647,55.485,22.97,43.538,309.057,2480670000.0,6.33662,1990,10,38.85025852840288
328328,45.84,15.691,50.615,689.403,212218000.0,165.411,1980,10,31.30741210009503
4368682,9.8,11.8,76.4756,13937.1,59866000000.0,76.7589,2010,5,-2.606438280469945
77786703,11.1,12.2,72.6779,12092.4,947000000000.0,224.239,1980,10,2.035685970647194
17204094,20.624,6.5,69.509,463.619,8032550000.0,276.284,1990,10,9.138970061428402
22337563,28.145,4.495,72.108,,,116.335,2010,5,-14.022948698566626
23969,,,,,,,1970,10,33.455713630105556
8582950,16.3,9.1,71.2563,,,76.7384,1970,10,4.63309235169726
30329,,,,84289.6,2481320000.0,14719.0,1990,10,7.042764350951234
83929765,43.039,14.444,52.9,227.752,18138000000.0,611.811,1980,10,27.663470760343483
3667394,46.916,23.404,41.344,128.792,469267000.0,2.89175,1970,10,20.200611115140614
12408996,35.875,4.509,70.553,988.949,12308600000.0,67.7232,1990,10,31.417997072446475
1153704252,21.06,6.67,69.145,317.885,361000000000.0,120.916,1990,10,9.568727584094923
4192011,48.06,24.607,39.033,,,,1980,10,13.330260822311773
3001731,23.452,4.783,75.06,4060.32,12304100000.0,40.7631,2000,10,20.717579290082956
65712,19.571,7.059,73.468,12307.3,764887000.0,345.272,1990,10,35.59319454589725
7935022,9.8,13.8,71.5829,870.136,6540250000.0,85.9404,2000,10,-3.5447160701003724
4019956,37.053,9.662,59.6,513.446,1997999999.0,40.4003,2010,5,14.735808053620486
6116958,21.7,6.0,78.9537,21027.8,132000000000.0,290.619,2000,10,19.805383656386066
3134030,38.554,12.891,52.123,1029.58,3219910000.0,9.15787,2000,10,41.60311164858026
2790265,20.765,9.83,68.616,760.589,2137100000.0,16.0541,1970,10,5.859120907870758
3875546,16.7,10.0,74.088,3306.22,12814100000.0,10.6114,1970,10,5.424525989370272
22945150,21.98,4.528,72.594,4043.66,93789700000.0,70.5958,2000,10,25.1581750391695
66097,11.3,,,21936.5,1434430000.0,139.128,2000,10,8.203095450625595
32637657,22.226,8.163,71.594,4333.48,141000000000.0,11.919,1990,10,13.582828571303388
115414069,41.222,10.828,60.1,371.679,40010400000.0,139.643,1990,10,33.75312501979286
4480199,18.574,10.354,67.643,,,128.749,1990,10,-5.1030322537012305
19922618,21.1,9.5,68.0564,,,87.9152,1970,10,11.055806019068378
13375121,52.621,11.833,57.346,482.248,5647120000.0,22.1793,1990,10,39.278739982987815
2397414,14.6,11.3,69.8354,,,37.9311,1970,10,7.283806634982527
105416839,18.7,6.9,71.9502,2037.56,213000000000.0,284.551,1970,10,11.580082571058691
5768613,22.492,5.408,72.653,4355.93,27216000000.0,15.7262,2010,5,7.095934499332855
6999096,48.505,19.554,45.378,126.925,917044000.0,11.517,1990,10,24.608449434041198
15236253,14.92,10.06,65.5171,1229.0,18292000000.0,5.51307,2000,10,9.13337419639855
28614227,22.7,4.9,69.672,1377.08,39332800000.0,67.1425,2010,5,8.160940360192152
3827108,15.59,7.48,76.6893,16192.1,61701800000.0,429.606,2000,10,-2.852963647746549
3001731,23.452,4.783,75.06,4060.32,12304100000.0,40.7631,2000,10,20.717579290082956
2135546,28.74,6.813,70.793,1238.84,2679410000.0,199.709,1980,10,12.010230638909206
9842880,27.651,9.629,60.511,665.627,6622540000.0,361.006,2010,5,7.32384220878442
10223270,25.008,7.448,68.007,1955.46,19649600000.0,9.27591,2010,5,8.47884287512704
59822450,9.5,9.9,82.0366,35849.4,2130000000000.0,201.528,2010,5,0.6861236876791238
6267369,51.34,21.509,44.296,198.011,1237660000.0,66.2966,1980,10,52.21163777017118
339342,13.0,12.2,69.9835,4449.54,1509160000.0,,1970,10,7.190091412203617
62444567,12.9,8.5,81.6634,40638.3,2640000000000.0,118.759,2010,5,2.186262257211264
32464865,21.21,5.225,74.382,2839.93,93216700000.0,72.4701,2010,5,6.824587134429791
788500,19.049,6.987,76.554,9641.58,5591130000.0,82.967,1990,10,20.258338617628407
34781986,41.741,15.968,52.146,233.014,8042200000.0,34.6716,1970,10,25.779350264818117
23073723,40.715,12.89,52.31,431.515,10154200000.0,29.9239,2010,5,16.33686509975005
1407672,42.398,12.455,56.702,321.999,431561000.0,44.1454,1980,10,27.799444757017262
373272,15.045,6.566,72.144,28443.4,10095800000.0,35.4587,2010,5,5.2039799395615
10533,,,,,,38.1,1970,10,62.34690971233267
642224,38.134,26.71,34.419,,,40.3433,1980,10,18.043860086200453
322106,23.402,4.597,72.057,4331.43,1396731700.0,14.137,2010,5,11.72440128404935
45461,,,,9836.2,433520000.0,169.515,2000,10,4.271793405336442
9381729,12.3,9.6,81.4512,52132.9,489000000000.0,22.8545,2010,5,4.984369085911563
214072421,21.773,7.475,65.772,780.19,165000000000.0,116.757,2000,10,13.987673825578867
211089,28.411,5.428,68.704,15913.6,3181210000.0,54.6189,1990,10,18.872608236336333
10302255,10.0,9.2,76.939,9600.19,97891100000.0,79.1062,1990,10,7.142649837341436
1122198,46.279,15.551,50.404,182.553,209348000.0,1.11262,1970,10,34.262759334805445
28308246,48.075,21.269,42.944,,,28.4151,1970,10,23.446253081169353
112532401,20.042,5.266,75.065,9271.4,1060000000000.0,58.6913,2010,5,6.769157977887631
954865,27.2,7.2,66.9654,1171.58,1131790000.0,475.881,1980,10,14.182633147094093
10375989,12.1,14.0,69.3156,,,115.433,1990,10,-1.6763124941632068
3352651,14.332,9.324,76.75,11992.0,40284500000.0,19.1937,2010,5,1.496338270819122
4394734,29.1,6.9,68.2976,609.173,2675000000.0,22.8947,1990,10,12.297627114633105
142301,28.288,6.239,71.074,3756.22,518433000.0,226.262,1990,10,12.086352168993892
242351,45.509,19.293,45.642,,,123.618,1970,10,35.47623075621722
14363532,25.502,6.512,66.56,785.502,11242300000.0,81.0798,2010,5,7.33796534167223
192074,33.384,6.118,67.363,1470.57,272015000.0,15.1741,2000,10,27.790851442673137
780430,28.888,6.557,65.379,1835.13,1337020000.0,39.8781,1990,10,6.673116102661353
1453620,,,,,,,1980,10,46.15986296281009
221537,21.4,5.1,75.1634,12579.6,2682350000.0,11.6647,2000,10,18.005570175636578
107383,27.421,7.179,70.059,3553.22,369485000.0,144.425,2010,5,-1.1743013326131697
17204094,20.624,6.5,69.509,463.619,8032550000.0,276.284,1990,10,9.138970061428402
6272998,30.624,8.511,61.974,138.429,860521000.0,44.4151,2000,10,21.501377810099733
5125392,11.2,10.9,74.1017,13883.9,71127500000.0,120.883,1980,10,0.3752103253760883
3480587,35.287,5.07,69.872,1166.61,4160000000.0,40.4113,1990,10,45.26785280758677
2044174,17.724,7.547,71.152,2354.26,4699650000.0,78.4989,1990,10,-0.305159932569341
3147168,16.2,8.5,72.8293,7467.17,23244500000.0,11.8222,1980,10,7.950671842113291
1726985,29.302,13.535,50.629,3522.31,5788330000.0,2.89968,2000,10,21.11651230323367
1711105,33.206,9.323,61.4,8840.73,14358600000.0,6.30318,2010,5,18.550118198474085
1859091,35.173,7.878,67.917,748.957,1404780000.0,173.189,1970,10,14.87043937063866
24270,,,,12479.7,293074000.0,11742.0,1970,10,11.561598681499794
46047,,,,1660.13,78476000.0,,1990,10,17.75794297131192
6491988,21.928,4.8,72.044,12064.8,74773400000.0,3.52232,2010,5,-4.617275940744191
546080,20.485,7.017,70.465,8255.8,4368400000.0,3.39187,2010,5,5.382910928801641
65544383,17.654,5.077,70.176,1670.01,110000000000.0,40.2904,2000,10,14.996665694450126
5720438,47.912,13.862,52.802,654.411,3829500000.0,7.87181,1980,10,34.36735089166249
32637657,22.226,8.163,71.594,4333.48,141000000000.0,11.919,1990,10,13.582828571303388
2400729,17.6,4.9,72.1902,4928.14,11896300000.0,3602.9,1980,10,25.887136782202408
2913399,12.001,6.841,76.562,4094.36,11927000000.0,106.315,2010,5,-1.061234660957871
194454498,30.082,7.568,65.264,988.754,177000000000.0,232.753,2010,5,8.492886598077048
46788591,13.3,5.2,75.9098,11947.6,562000000000.0,487.333,2000,10,4.326804797348995
8303809,48.566,15.205,51.072,1266.62,10175600000.0,25.2631,1980,10,43.43465751680945
1272935,33.377,11.624,58.264,4125.72,5067870000.0,4.76718,2000,10,34.42202469097008
21547390,26.375,3.691,72.561,9171.33,190000000000.0,9.61248,2000,10,36.4988010148793
56756561,10.0,9.6,76.9707,20757.1,1180000000000.0,192.85,1990,10,0.3697123227744542
36458,16.8,3.8,78.722,,,690.846,2010,5,-3.944264633276647
16673586,45.318,13.175,54.253,392.415,7459830000.0,,1980,10,26.49280124863362
2057286,10.9,9.1,79.422,23437.5,48013600000.0,101.686,2010,5,1.1459758147384467
19665502,35.671,10.402,57.002,258.471,4983020000.0,84.7273,2000,10,30.048645592672894
56966397,9.5,9.8,79.778,20051.2,1140000000000.0,193.608,2000,10,5.013574932604567
12252,,,,,,,1980,10,24.820437479595167
1711105,33.206,9.323,61.4,8840.73,14358600000.0,6.30318,2010,5,18.550118198474085
1293880,44.044,14.918,55.364,,,0.823158,1970,10,31.216186972516773
164905,36.992,7.195,63.567,,,54.9558,1980,10,1.9896303932567236
375112,29.799,7.468,65.575,2211.29,795000000.0,2.30461,1980,10,10.0354027597091
6578156,34.962,8.857,61.999,1371.84,8744130000.0,41.0275,1980,10,28.30378300545016
8097691,9.0,14.1,71.6634,1609.88,13153000000.0,73.8513,2000,10,-6.241507610008829
123686321,10.0,6.7,78.8368,25359.3,3130000000000.0,338.829,1990,10,2.520521246646183
11882888,46.253,15.539,50.489,226.476,2628920000.0,42.4267,2000,10,35.630706945988216
138257420,15.9,11.0,67.0339,,,8.48142,1980,10,7.0508215761584445
248083732,16.7,8.6,75.2146,23888.6,5960000000000.0,27.2545,1990,10,13.831951705724904
4103240,21.063,10.846,64.951,,,118.299,1980,10,9.18686208947076
3777990,44.013,10.301,59.632,1078.81,3968160000.0,32.8741,1980,10,33.75456261133566
14989585,21.471,5.072,75.089,4633.59,69555400000.0,60.441,2010,5,8.047701120477985
63446,31.2111,6.84444,69.0512,,,181.36,1970,10,52.31850707688428
11473087,50.887,15.191,52.557,141.88,1603450000.0,19.857,1970,10,41.0877822158936
94636700,25.024,5.623,69.823,2124.06,200000000000.0,315.145,2010,5,8.870411795846643
143242599,12.5,14.2,68.8412,10675.0,1520000000000.0,8.72263,2010,5,0.9953673069000933
51784921,23.305,12.085,57.669,7328.59,375000000000.0,42.2203,2010,5,7.901108896159173
8109989,39.657,14.0,48.649,228.638,1813940000.0,321.592,2000,10,27.115227899815892
3678186,11.062,11.788,69.616,1958.13,6974960000.0,124.169,2010,5,-10.89662132366335
33034,13.1,4.1,,,,1001.65,2010,5,21.70793727674517
4800426,19.874,9.449,67.452,,,72.0791,1970,10,7.195548895035565
5611666,47.464,24.653,39.095,81.4999,458404000.0,20.5577,1970,10,23.545610162828652
8450933,25.02,4.534,73.317,1891.16,15729600000.0,74.3361,2010,5,9.981998437332305
5396424,11.2,9.9,75.1122,16600.6,89501000000.0,112.109,2010,5,0.519232736345402
802786,48.385,6.221,65.715,3860.55,2873980000.0,41.7761,1970,10,86.08570652701965
48419546,36.567,7.588,63.677,685.221,32450500000.0,158.828,1980,10,27.136462617803147
2022747,29.042,19.325,45.1,1183.42,2361610000.0,65.7306,2010,5,4.734848203952348
10202055,9.6,13.3,71.2463,4633.31,47310600000.0,113.936,2000,10,-2.109673002154958
11473087,50.887,15.191,52.557,141.88,1603450000.0,19.857,1970,10,41.0877822158936
3497834,47.677,20.807,43.841,69.7693,242733000.0,135.478,1970,10,23.300133739908755
16307654,31.363,3.719,73.11,1177.63,19325900000.0,89.2962,2000,10,36.97594393405698
47403,,,,15643.6,766785000.0,188.523,2010,5,0.8164040250617048
13342868,22.286,5.54,73.509,2494.53,33113900000.0,17.8535,1990,10,15.056215800081363
150385,,,,,,325.989,1970,10,4.299630947235429
7776,,,,,,161.232,1980,10,261.71553497942386
43097,26.8,11.3,,1584.52,68459200.0,166.173,1980,10,-5.71037427199109
154369924,34.703,8.862,62.82,519.534,73952400000.0,184.651,2000,10,25.966569757461304
41100123,18.154,7.708,75.278,10386.0,424000000000.0,14.9043,2010,5,5.248018357511971
128105431,8.5,9.5,82.8427,44507.7,5700000000000.0,351.31,2010,5,-0.6670271457890025
4803254,22.2,6.8,76.6073,12644.9,58925400000.0,215.342,1990,10,27.350292114470733
759051,25.704,7.638,65.242,954.404,712668000.0,3.79332,2000,10,-1.4648554576701698
9445710,39.278,10.094,59.318,757.696,6970240000.0,81.5826,2010,5,15.743369212054997
30683313,10.7,7.1,79.1366,24190.2,742000000000.0,3.37446,2000,10,10.690172211846875
6491988,21.928,4.8,72.044,12064.8,74773400000.0,3.52232,2010,5,-4.617275940744191
12530121,38.306,7.305,64.284,1278.98,16215100000.0,65.8502,2010,5,14.573362858985957
274711,11.748,8.368,78.364,16056.0,4529900000.0,656.119,2010,5,1.2274717794336594
14943645,27.004,6.31,68.171,267.669,4024620000.0,239.768,1980,10,15.126490223770706
3275333,16.494,1.869,74.327,33291.4,104000000000.0,44.1293,2000,10,158.95904324842695
150706446,24.844,6.948,66.343,3100.28,462000000000.0,17.8273,1990,10,16.699533873952547
7547561,12.0,12.2,72.4634,10869.5,82058900000.0,91.4196,1980,10,1.7378859210279984
5477086,51.102,20.695,44.123,285.273,1455480000.0,16.0442,1970,10,51.60998019749918
4750817,47.406,20.795,43.524,,,,1990,10,28.702915730073375
59290872,43.13,15.294,52.649,172.458,10027100000.0,75.423,1970,10,35.980555320555915
5827069,50.992,18.937,47.019,291.553,1738610000.0,4.73575,1990,10,41.73741549997091
1230849,41.828,15.031,50.368,308.144,370174000.0,42.7205,2000,10,27.32837252985541
4251573,11.298,11.715,67.006,354.004,1288430000.0,126.74,2000,10,-13.486467244005926
3022209,18.2,4.7,75.2951,11861.8,36144300000.0,4547.96,1990,10,34.127123570871504
6999096,48.505,19.554,45.378,126.925,917044000.0,11.517,1990,10,24.608449434041198
1094524,37.604,11.273,55.622,17272.0,16298500000.0,33.6413,2010,5,23.064729507987032
73195345,17.918,5.697,74.507,10672.4,772000000000.0,93.9763,2010,5,8.813173843227325
2444767,46.134,13.409,53.519,322.702,776586000.0,19.9976,1970,10,35.11753880840178
317234,41.329,9.998,61.425,501.139,142247000.0,70.4335,1980,10,14.919270948259014
75055,19.84,6.216,73.94,10920.8,830159000.0,172.764,2000,10,14.176270734794482
9307148,15.4,9.1,73.6471,5893.66,56829700000.0,74.8061,1980,10,10.691857484161636
830115,27.5,7.9,63.118,,,406.897,1970,10,15.028038283852238
679327,19.876,7.649,74.79,4232.02,2154310000.0,74.178,1980,10,16.070758265165377
44968,25.8,10.9,,363.166,16300000.0,128.237,1970,10,-4.160736523750223
621442,16.487,7.159,74.627,,,45.0834,1990,10,1.9120046601291834
4873707,11.6,10.9,72.1705,,,85.4475,1990,10,-6.674036826588058
22109099,30.677,7.05,66.165,1196.59,26410400000.0,17.2433,1990,10,20.558684910678632
8481771,11.888,1.403,76.332,33893.3,290000000000.0,120.388,2010,5,5.130155011258852
24511510,15.4,7.1,75.078,11170.6,274000000000.0,2.69595,1980,10,12.833538203072761
2392030,25.33,6.6,73.204,1897.69,4592220000.0,223.445,1990,10,9.204525026860031
59106,24.099,5.671,69.14,,,328.128,1970,10,5.34801881365682
3182021,16.436,5.914,73.955,1126.68,3480360000.0,112.738,2000,10,-8.441867605524916
3768950,14.4,8.2,76.5366,26241.4,99853000000.0,55.2355,2000,10,20.048952626062963
